index,Age,Workclass,Final weight,Education,Marital-status,Occupation,Relationship,Sex,Capital-gain,Capital-loss,Hours per week,Native country,Income
33700,29, Private,360401, Some-college, Never-married, Handlers-cleaners, Own-child, Male,0,1719,48, United-States, <=50K.
9919,32, Self-emp-inc,218407, Some-college, Never-married, Exec-managerial, Not-in-family, Male,0,0,70, Cuba, <=50K
26007,42, Private,92288, Masters, Married-civ-spouse, Sales, Husband, Male,0,0,40, ?, <=50K
17446,40, Private,247880, Bachelors, Married-civ-spouse, Tech-support, Husband, Male,0,0,40, United-States, >50K
21907,56, Private,340171, HS-grad, Married-civ-spouse, Transport-moving, Husband, Male,0,0,40, United-States, <=50K
46464,21, Private,325762, Some-college, Never-married, Sales, Own-child, Female,0,0,35, United-States, <=50K.
15002,52, Private,53497, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Male,0,0,40, United-States, <=50K
11858,35, Private,165799, HS-grad, Divorced, Exec-managerial, Not-in-family, Male,0,0,60, United-States, <=50K
18598,46, Self-emp-not-inc,366089, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Male,15024,0,40, United-States, >50K
29247,61, Self-emp-not-inc,201965, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Male,0,0,40, United-States, <=50K
3210,32, Private,44392, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Husband, Male,0,0,40, United-States, <=50K
36137,47, Private,216999, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Male,0,0,50, United-States, <=50K.
919,21, Private,186648, Some-college, Never-married, Other-service, Own-child, Male,0,0,20, United-States, <=50K
40003,23, Private,246965, Some-college, Never-married, Machine-op-inspct, Own-child, Male,0,0,40, United-States, <=50K.
43399,17, Private,89259, 11th, Never-married, Adm-clerical, Own-child, Female,0,0,15, United-States, <=50K.
10890,23, Private,289982, HS-grad, Never-married, Sales, Not-in-family, Female,0,0,40, United-States, <=50K
6148,19, Private,185695, Some-college, Never-married, Other-service, Own-child, Female,0,0,20, United-States, <=50K
12309,22, Private,218215, Some-college, Never-married, Exec-managerial, Own-child, Female,0,0,40, United-States, <=50K
22091,30, Private,149427, HS-grad, Never-married, Craft-repair, Own-child, Male,0,0,35, United-States, <=50K
10854,38, Private,238397, Bachelors, Divorced, Priv-house-serv, Unmarried, Female,0,0,24, United-States, <=50K
32122,49, Private,259323, HS-grad, Divorced, Craft-repair, Unmarried, Male,0,0,40, United-States, <=50K
40041,41, Private,313830, HS-grad, Never-married, Prof-specialty, Not-in-family, Female,0,0,40, United-States, <=50K.
2656,18, Private,280298, HS-grad, Never-married, Sales, Own-child, Female,0,0,24, United-States, <=50K
20465,39, Private,198654, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Male,0,2415,67, India, >50K
28055,37, Self-emp-not-inc,119929, HS-grad, Married-civ-spouse, Craft-repair, Husband, Male,0,0,40, United-States, <=50K
6977,34, Self-emp-not-inc,152109, HS-grad, Married-civ-spouse, Transport-moving, Husband, Male,0,0,60, United-States, <=50K
42466,19, ?,98283, Some-college, Never-married, ?, Own-child, Male,0,0,32, United-States, <=50K.
21397,42, Federal-gov,294431, Masters, Married-civ-spouse, Prof-specialty, Husband, Male,0,0,40, United-States, <=50K
17411,37, Private,256636, HS-grad, Married-civ-spouse, Transport-moving, Husband, Male,0,0,40, United-States, <=50K
1311,28, Private,192932, Bachelors, Never-married, Prof-specialty, Not-in-family, Female,0,0,40, United-States, <=50K
44375,22, Self-emp-not-inc,47541, Some-college, Never-married, Sales, Own-child, Male,0,0,20, United-States, <=50K.
20798,49, Federal-gov,115784, Some-college, Married-civ-spouse, Craft-repair, Husband, Male,0,0,40, United-States, <=50K
15706,56, Self-emp-not-inc,50791, Masters, Divorced, Sales, Not-in-family, Male,0,1876,60, United-States, <=50K
7723,24, Private,382146, Some-college, Never-married, Prof-specialty, Not-in-family, Male,0,0,40, United-States, <=50K
33887,64, Private,135527, Assoc-voc, Divorced, Tech-support, Not-in-family, Female,0,0,40, United-States, <=50K.
39934,20, Private,74631, Some-college, Never-married, Sales, Other-relative, Female,0,0,40, United-States, <=50K.
30182,74, Self-emp-not-inc,292915, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Male,0,1825,12, United-States, >50K
8019,23, Private,277328, Some-college, Never-married, Handlers-cleaners, Own-child, Male,0,0,32, Cuba, <=50K
2153,44, Private,146659, Masters, Married-civ-spouse, Prof-specialty, Husband, Male,0,1887,35, United-States, >50K
28664,24, Private,234460, 9th, Never-married, Machine-op-inspct, Own-child, Female,0,0,40, Dominican-Republic, <=50K
7842,68, Self-emp-not-inc,116903, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Male,0,2149,40, United-States, <=50K
4952,45, Self-emp-inc,204205, Some-college, Married-civ-spouse, Exec-managerial, Husband, Male,0,0,50, United-States, >50K
20023,43, ?,35523, Assoc-acdm, Divorced, ?, Not-in-family, Female,0,0,35, United-States, <=50K
20253,56, Self-emp-not-inc,144380, Some-college, Married-spouse-absent, Prof-specialty, Not-in-family, Male,0,0,50, United-States, <=50K
24428,27, Private,140863, HS-grad, Never-married, Transport-moving, Not-in-family, Male,0,0,60, United-States, <=50K
25880,38, Private,175232, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Male,0,0,48, United-States, <=50K
3250,49, State-gov,203039, 11th, Married-civ-spouse, Adm-clerical, Husband, Male,0,0,40, United-States, <=50K
45596,69, Self-emp-not-inc,187332, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Male,20051,0,45, United-States, >50K.
17672,59, Self-emp-inc,146477, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Male,0,0,40, United-States, >50K
1149,50, Self-emp-inc,293196, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Male,7298,0,40, United-States, >50K
39484,40, Private,68111, HS-grad, Divorced, Craft-repair, Not-in-family, Male,0,0,45, United-States, <=50K.
44234,37, Private,109996, 9th, Married-civ-spouse, Other-service, Wife, Female,0,0,40, Hong, <=50K.
29934,62, Private,244087, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Male,15024,0,50, United-States, >50K
35567,51, Private,292110, HS-grad, Never-married, Adm-clerical, Not-in-family, Female,0,0,35, United-States, <=50K.
27805,34, Private,221167, Assoc-acdm, Married-civ-spouse, Adm-clerical, Wife, Female,0,0,40, United-States, >50K
26834,38, Private,222450, 5th-6th, Married-civ-spouse, Machine-op-inspct, Husband, Male,0,0,40, Mexico, <=50K
46345,51, Private,183200, Some-college, Married-civ-spouse, Exec-managerial, Husband, Male,0,1902,40, United-States, <=50K.
29641,46, Private,158656, Assoc-acdm, Never-married, Prof-specialty, Unmarried, Female,0,0,36, United-States, <=50K
35407,32, Private,162675, Assoc-voc, Never-married, Adm-clerical, Own-child, Female,0,0,35, Cuba, <=50K.
34454,54, Local-gov,217210, Masters, Married-civ-spouse, Prof-specialty, Wife, Female,0,1887,38, United-States, >50K.
12478,41, State-gov,70884, HS-grad, Married-civ-spouse, Tech-support, Husband, Male,0,0,40, United-States, <=50K
1305,37, Private,32668, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Male,0,0,43, United-States, >50K
9539,52, Local-gov,192563, Some-college, Divorced, Exec-managerial, Not-in-family, Female,0,0,38, United-States, <=50K
1981,49, Federal-gov,168232, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Male,0,0,40, United-States, >50K
40305,18, Local-gov,243240, Some-college, Never-married, Other-service, Own-child, Male,0,0,15, United-States, <=50K.
38983,31, Private,49469, Prof-school, Never-married, Prof-specialty, Not-in-family, Male,0,0,50, United-States, <=50K.
1029,48, Self-emp-inc,138370, Masters, Married-spouse-absent, Sales, Not-in-family, Male,0,0,50, India, <=50K
6899,26, Private,410240, 11th, Never-married, Craft-repair, Not-in-family, Male,0,0,40, United-States, <=50K
38645,28, Private,119128, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, Male,0,0,40, United-States, <=50K.
14077,40, Self-emp-not-inc,325159, Some-college, Married-civ-spouse, Tech-support, Husband, Male,0,0,50, United-States, >50K
1730,24, Private,180060, Masters, Never-married, Exec-managerial, Own-child, Male,6849,0,90, United-States, <=50K
33113,26, Private,113587, 10th, Divorced, Machine-op-inspct, Own-child, Male,0,0,35, United-States, <=50K.
27910,45, Private,206947, HS-grad, Divorced, Adm-clerical, Not-in-family, Female,0,0,50, United-States, <=50K
33852,47, Private,132912, Some-college, Married-civ-spouse, Exec-managerial, Husband, Male,0,0,55, United-States, >50K.
15061,31, Self-emp-not-inc,323020, Some-college, Married-civ-spouse, Other-service, Wife, Female,0,0,30, United-States, <=50K
12337,27, Private,55743, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Female,0,0,45, United-States, >50K
45239,46, Local-gov,349986, Bachelors, Divorced, Craft-repair, Not-in-family, Male,0,0,40, United-States, <=50K.
12073,32, State-gov,127651, HS-grad, Married-civ-spouse, Protective-serv, Husband, Male,0,0,40, United-States, <=50K
21763,77, Local-gov,177550, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Male,3818,0,14, United-States, <=50K
2078,19, Private,125010, HS-grad, Never-married, Farming-fishing, Own-child, Male,0,0,45, United-States, <=50K
18002,25, Self-emp-not-inc,245369, HS-grad, Separated, Craft-repair, Own-child, Male,0,0,35, United-States, <=50K
10863,23, Private,124971, Some-college, Divorced, Adm-clerical, Not-in-family, Male,0,0,40, United-States, <=50K
31487,34, Private,85355, Bachelors, Never-married, Adm-clerical, Own-child, Male,0,0,40, United-States, <=50K
37179,59, Local-gov,53612, Masters, Separated, Prof-specialty, Own-child, Female,0,0,35, United-States, <=50K.
33954,33, Private,504725, 11th, Married-civ-spouse, Transport-moving, Husband, Male,3464,0,40, Mexico, <=50K.
47265,54, Private,217850, HS-grad, Married-civ-spouse, Transport-moving, Husband, Male,0,0,40, United-States, >50K.
21718,22, Private,153805, HS-grad, Never-married, Other-service, Unmarried, Male,0,0,20, Puerto-Rico, <=50K
38472,35, Self-emp-not-inc,190759, Some-college, Divorced, Craft-repair, Own-child, Male,0,0,40, United-States, <=50K.
6219,46, Private,175262, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband, Male,0,0,40, India, <=50K
4751,23, Private,302195, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Male,0,0,40, United-States, <=50K
16233,37, Self-emp-not-inc,184655, HS-grad, Never-married, Craft-repair, Not-in-family, Male,0,0,35, United-States, <=50K
14058,28, Private,224629, Masters, Never-married, Exec-managerial, Not-in-family, Male,0,0,30, Cuba, <=50K
16539,36, Private,226947, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Male,0,0,40, United-States, >50K
35900,30, Private,241844, HS-grad, Separated, Handlers-cleaners, Own-child, Male,0,0,40, United-States, <=50K.
4463,49, Private,197418, HS-grad, Widowed, Adm-clerical, Unmarried, Female,0,0,20, United-States, <=50K
3163,53, Local-gov,110510, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Female,0,0,50, United-States, >50K
9802,40, Private,145178, Some-college, Divorced, Craft-repair, Unmarried, Female,0,0,30, United-States, <=50K
29760,58, Local-gov,212864, HS-grad, Married-civ-spouse, Protective-serv, Husband, Male,3908,0,40, United-States, <=50K
38330,19, Private,198668, 12th, Never-married, Craft-repair, Own-child, Male,0,0,47, United-States, <=50K.
41272,19, ?,239862, Some-college, Never-married, ?, Other-relative, Male,0,0,40, United-States, <=50K.
14057,24, Private,52242, HS-grad, Married-civ-spouse, Sales, Wife, Female,0,0,40, United-States, >50K
36660,35, Self-emp-not-inc,186934, Bachelors, Married-civ-spouse, Sales, Husband, Male,0,0,40, United-States, <=50K.
38893,22, Private,663291, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Male,2105,0,40, United-States, <=50K.
12063,49, Private,80914, 5th-6th, Never-married, Machine-op-inspct, Not-in-family, Male,0,0,45, United-States, <=50K
19438,58, ?,266792, Some-college, Married-civ-spouse, ?, Husband, Male,99999,0,40, United-States, >50K
30179,21, Self-emp-not-inc,74538, Some-college, Never-married, Tech-support, Not-in-family, Male,0,0,25, United-States, <=50K
19666,23, Local-gov,280164, HS-grad, Never-married, Other-service, Own-child, Male,0,0,32, United-States, <=50K
27807,24, Private,217226, Some-college, Never-married, Other-service, Not-in-family, Male,0,0,30, United-States, <=50K
48695,43, Private,73333, Some-college, Never-married, Exec-managerial, Not-in-family, Female,2174,0,40, United-States, <=50K.
23727,22, Private,170800, Assoc-voc, Never-married, Other-service, Own-child, Female,0,0,12, United-States, <=50K
1142,59, Federal-gov,212448, HS-grad, Widowed, Sales, Unmarried, Female,0,0,40, Germany, <=50K
7448,20, Private,432154, HS-grad, Never-married, Sales, Own-child, Female,0,0,8, Mexico, <=50K
43995,33, State-gov,85632, Some-college, Married-civ-spouse, Adm-clerical, Wife, Female,0,0,40, United-States, <=50K.
20877,48, ?,112860, 10th, Married-civ-spouse, ?, Wife, Female,0,0,35, United-States, <=50K
33217,18, Private,90860, Some-college, Never-married, Sales, Own-child, Female,0,0,20, United-States, <=50K.
1918,25, Local-gov,125863, Bachelors, Never-married, Prof-specialty, Own-child, Male,0,0,35, United-States, <=50K
10138,38, Private,101192, Some-college, Never-married, Other-service, Not-in-family, Male,0,0,40, United-States, <=50K
45376,45, Self-emp-not-inc,48553, Some-college, Married-civ-spouse, Craft-repair, Husband, Male,0,0,60, United-States, <=50K.
31044,57, Private,175017, 5th-6th, Married-civ-spouse, Other-service, Husband, Male,0,0,40, Italy, <=50K
48274,18, ?,220168, Some-college, Never-married, ?, Own-child, Male,0,0,16, United-States, <=50K.
19011,65, Self-emp-not-inc,131417, 5th-6th, Married-civ-spouse, Farming-fishing, Husband, Male,1797,0,21, United-States, <=50K
19489,90, Private,84553, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Male,0,0,40, United-States, <=50K
28035,24, Private,395297, Some-college, Never-married, Sales, Own-child, Female,0,0,35, United-States, <=50K
40836,38, Private,365307, HS-grad, Separated, Adm-clerical, Not-in-family, Female,0,0,32, United-States, <=50K.
13260,33, Self-emp-not-inc,334744, Some-college, Married-civ-spouse, Craft-repair, Husband, Male,0,0,50, United-States, >50K
17208,44, Private,230684, HS-grad, Married-civ-spouse, Transport-moving, Husband, Male,0,0,45, United-States, <=50K
28147,46, Private,105327, HS-grad, Divorced, Craft-repair, Not-in-family, Male,0,0,40, United-States, <=50K
26495,39, Private,336880, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Male,0,0,40, United-States, >50K
23013,29, Private,380560, 9th, Married-civ-spouse, Machine-op-inspct, Husband, Male,0,0,40, Mexico, <=50K
2168,32, Self-emp-not-inc,197867, Assoc-voc, Divorced, Sales, Unmarried, Male,0,0,50, United-States, <=50K
47827,23, Private,133712, HS-grad, Never-married, Other-service, Other-relative, Female,0,0,45, United-States, <=50K.
41103,53, Private,104258, 10th, Married-civ-spouse, Craft-repair, Husband, Male,0,0,40, United-States, <=50K.
44551,48, Private,369522, Some-college, Divorced, Exec-managerial, Not-in-family, Female,0,0,60, United-States, <=50K.
48341,44, Private,160369, HS-grad, Married-civ-spouse, Craft-repair, Husband, Male,0,0,60, United-States, <=50K.
34290,53, Private,337195, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Male,0,0,45, United-States, >50K.
13559,25, Private,193701, Bachelors, Never-married, Other-service, Not-in-family, Female,0,0,38, United-States, <=50K
36249,33, Private,205950, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Male,0,0,40, United-States, >50K.
47503,21, ?,208117, 10th, Never-married, ?, Not-in-family, Female,0,0,30, United-States, <=50K.
6603,40, Private,153372, Some-college, Married-civ-spouse, Sales, Husband, Male,0,0,50, United-States, >50K
33277,65, Self-emp-not-inc,72776, 7th-8th, Never-married, Farming-fishing, Not-in-family, Male,2964,0,40, United-States, <=50K.
41461,42, Private,49255, Masters, Married-civ-spouse, Prof-specialty, Husband, Male,4386,0,40, United-States, >50K.
9375,66, Private,22313, 11th, Married-civ-spouse, Craft-repair, Husband, Male,0,0,20, United-States, <=50K
18046,31, Self-emp-not-inc,119411, HS-grad, Never-married, Craft-repair, Own-child, Male,0,0,50, United-States, <=50K
43257,24, Local-gov,244413, HS-grad, Never-married, Adm-clerical, Own-child, Male,0,0,35, Dominican-Republic, <=50K.
